id_rest,id_OSM_rest,name,bbox
lon_13.9017286_lat_51.6960837,way/370280807,,"[13.895588476866383, 51.69306160716641, 13.902820027151009, 51.69755552142995]"
lon_13.9503161_lat_52.3112817,way/370328681,Lebbiner Heide,"[13.94949401130276, 52.30809914553721, 13.956825250073157, 52.31259258841]"
lon_13.9496292_lat_52.3118174,way/370328682,Briesenluch,"[13.949152111750024, 52.31013194485734, 13.956483598912786, 52.314625386579635]"
lon_13.8491933_lat_53.0912185,way/370731225,Suckower Forst,"[13.844949531533807, 53.08880571514367, 13.852412816077248, 53.09329856258212]"
lon_13.7762186_lat_53.5200667,way/370732036,Ravensmühle,"[13.773807504777418, 53.5179903753061, 13.781345855837843, 53.52248289816498]"
lon_12.6186218_lat_52.0343636,way/371479295,Rabenstein,"[12.615939666522523, 52.0341719546737, 12.623225795377644, 52.038665608448554]"
lon_9.9397588_lat_53.6702339,way/371613557,Bönningstedt,"[9.936243094106812, 53.669733588177046, 9.943808403578709, 53.6742259968312]"
lon_7.5752644_lat_53.2596141,way/371977156,Nortmoor,"[7.57428789289278, 53.25817153585252, 7.581780273581529, 53.262664256319404]"
lon_11.9979819_lat_51.2573447,way/372003060,Saaletal,"[11.995345861350682, 51.25632129083812, 12.002508272197627, 51.26081554371119]"
lon_9.5327857_lat_50.9448923,way/372608183,Fuchsrain,"[9.527558511118453, 50.941485522870146, 9.534672854154568, 50.945980017020666]"
lon_8.6692184_lat_50.618922,way/374597357,Gleiberger Land,"[8.667682575784827, 50.61644386797204, 8.67474774319648, 50.62093861409747]"
lon_8.6698347_lat_50.6184956,way/374597358,Silbersee,"[8.668138330850544, 50.61639832314127, 8.675203450859504, 50.62089306951215]"
lon_10.6559369_lat_52.3098001,way/374789761,Essehof Nord,"[10.648757298372079, 52.3076295894664, 10.656088408163871, 52.31212303293663]"
lon_13.9981944_lat_51.8273183,way/375034549,Rastplatz Belten - Wótpócywanišćo Běłośin,"[13.99360836607961, 51.82592406879948, 14.000860862773479, 51.830417882392915]"
lon_13.9980682_lat_51.8277903,way/375034553,Rastplatz Leipe - Wótpócywanišćo Lipje,"[13.99420988316761, 51.82716208703642, 14.001462569343378, 51.831655899723195]"
lon_12.5174451_lat_52.3423742,way/375036119,Wendgräben,"[12.512322470319788, 52.3400340515742, 12.519658859722753, 52.34452747061447]"
lon_12.8828997_lat_52.2006051,way/375645614,Borker Heide,"[12.882113672907922, 52.19903127972024, 12.889426977624511, 52.203524805970744]"
lon_12.8828606_lat_52.1997595,way/375645615,Zauche,"[12.88079989366831, 52.198462397106226, 12.888112978809907, 52.202955924381385]"
lon_12.3708436_lat_51.8676138,way/375646480,Kliekener Aue,"[12.367588157479213, 51.86724822319323, 12.374847240460289, 51.87174200531318]"
lon_12.3725814_lat_51.8669034,way/375646481,Kliekener Aue,"[12.370057367908384, 51.8648651631015, 12.377316317687342, 51.86935894585711]"
lon_12.2151522_lat_51.7240882,way/375646534,Mosigkauer Heide,"[12.212501018113054, 51.722833366075804, 12.219737134192952, 51.72732725832092]"
lon_12.2052029_lat_51.4908324,way/375646679,Kapellenberg,"[12.201646223136061, 51.489770183032256, 12.208845354420708, 51.49426425484752]"
lon_12.2060105_lat_51.4912736,way/375646680,Kapellenberg,"[12.203985900616292, 51.49010286350262, 12.211185100825798, 51.49459693498065]"
lon_12.5320732_lat_53.0701823,way/376036851,Autohof Herzsprung,"[12.527639415161763, 53.06689159492152, 12.53509869787352, 53.07138445994021]"
lon_9.9208466_lat_53.8213382,way/376516530,Moorkaten-West,"[9.916634400717237, 53.81873978206564, 9.924226603066282, 53.82323207800741]"
lon_12.4887602_lat_51.9716412,way/376544328,Rosselquelle,"[12.484332985282045, 51.969768733140725, 12.49160868864417, 51.97426243621911]"
lon_10.891129_lat_54.2412856,way/376558935,Damlos,"[10.885226655675346, 54.239062099542046, 10.892895680009495, 54.243554080041406]"
lon_10.8562049_lat_54.1557257,way/376559797,Hasselburger Mühle,"[10.853184959222284, 54.15253400993885, 10.860838161163185, 54.157026054628325]"
lon_10.856376_lat_54.1551497,way/376559800,Hasselburger Mühle,"[10.849804075735808, 54.15134909705938, 10.857457052040377, 54.155841142667136]"
lon_8.1724779_lat_52.7161796,way/376573721,Bakumer Wiesen West,"[8.168424987550788, 52.71187364139064, 8.175823703236754, 52.71636677599044]"
lon_8.1276012_lat_52.615531,way/376576072,Rastplatz Langwege-West,"[8.123704951956013, 52.611919530353724, 8.13108671602914, 52.61641274160034]"
lon_8.1265924_lat_52.6136756,way/376576073,Rastplatz Langwege-Ost,"[8.121263561566696, 52.61053149220199, 8.128645036993834, 52.61502470475831]"
lon_8.0307281_lat_52.4241709,way/376579966,Bramsche West,"[8.024507270567476, 52.420388944070375, 8.031856986486645, 52.42488230168074]"
lon_8.0316758_lat_52.415733,way/376580289,Ahrensfeld Ost,"[8.030735658804403, 52.41172223897617, 8.038083987737139, 52.41621560296434]"
lon_9.4719464_lat_54.5394819,way/376781990,Arenholzer See,"[9.467535204966802, 54.53593723134287, 9.475259968498788, 54.54042898885852]"
lon_9.5036584_lat_54.5050978,way/376781992,Hüsby,"[9.497489236097007, 54.50233399108029, 9.505207617667434, 54.50682577388129]"
lon_10.151289_lat_51.9784844,way/376783330,Ambergau,"[10.144832924217845, 51.97514309663171, 10.152109601646782, 51.97963679509458]"
lon_10.1521298_lat_51.9786026,way/376783331,Ambergau,"[10.147549705077116, 51.97495498735769, 10.154826434292533, 51.97944868557522]"
lon_9.4784635_lat_54.0053378,way/377030693,Kaaksburg,"[9.473648849966388, 54.004130078047936, 9.481274768632684, 54.00862223436691]"
lon_9.4792901_lat_54.0062045,way/377030695,Kaaksburg,"[9.476011098627422, 54.00486345217334, 9.483637187887409, 54.00935560779059]"
lon_7.5846163_lat_53.2588511,way/377033028,Brinkum,"[7.582731853783522, 53.257410435112774, 7.590224164780776, 53.261903155882]"
lon_7.7998393_lat_53.2731154,way/377033346,Südgeorgsfehn,"[7.795641504380514, 53.27109873499102, 7.80313633416988, 53.275591444838064]"
lon_7.809923_lat_53.2756363,way/377033347,Südgeorgsfehn,"[7.805874442054934, 53.273724209331384, 7.81336975778779, 53.27821691707251]"
lon_7.3966149_lat_52.3419031,way/377035676,Emstal-Süd,"[7.394387073061216, 52.34081361725546, 7.401723395592809, 52.345307036604815]"
lon_7.407395_lat_52.33904,way/377035677,Emstal Nord,"[7.407116971907457, 52.335711792464785, 7.41445278988074, 52.340205214146636]"
lon_10.1798889_lat_51.0057808,way/383543609,Werratal,"[10.178907615982224, 51.00348587533327, 10.186031278402156, 51.00798032232131]"
lon_11.8562646_lat_51.4660138,way/385792613,Pappelgrund,"[11.851943050284005, 51.46363551133376, 11.859138052545132, 51.4681296033692]"
lon_11.857285_lat_51.4667145,way/385792614,Pappelgrund,"[11.85380436875504, 51.46466421951599, 11.860999399308444, 51.46915831141276]"
lon_13.7274294_lat_51.9932646,way/396012069,Krausnicker Berge,"[13.724065241897915, 51.992110960066555, 13.731344715719828, 51.99660464528937]"
lon_13.7259511_lat_51.9926105,way/414442340,Am Bugkgraben,"[13.723183441456198, 51.99240907420568, 13.730462887717183, 51.99690275955892]"
lon_8.5164535_lat_50.5923098,way/444247150,Kochsgrund,"[8.512836192533026, 50.590089288973736, 8.519897158453162, 50.59458405687308]"
lon_8.5219142_lat_50.5910157,way/444247151,Vogelsang,"[8.51688275540213, 50.58841966137512, 8.523943710761856, 50.59291442932924]"
lon_10.2127333_lat_54.1387697,way/465224139,Depenauer Moor,"[10.20904410023661, 54.13663394585309, 10.216694543567556, 54.141126001774964]"
lon_8.601339_lat_53.0351727,way/478639454,,"[8.596524570079268, 53.032858475981485, 8.603978045253577, 53.03735136656355]"
lon_8.3213798_lat_53.0763179,way/478639455,Rastplatz Hemmelsberg,"[8.317061662353904, 53.07510832985098, 8.324522469525167, 53.0796011881693]"
lon_8.3918309_lat_53.0580378,way/478639457,,"[8.387551876329052, 53.055718619421086, 8.395009319839737, 53.06021149252901]"
lon_9.4436964_lat_50.7901379,way/482052573,Rastplatz Frohnkreuz,"[9.441135361858027, 50.787651242203566, 9.448226181307092, 50.7921458562315]"
lon_9.9017252_lat_52.9620913,way/496954442,Abelbeck-Kuhbusch,"[9.895954181369415, 52.961813320125444, 9.903395335771279, 52.96630626513971]"
lon_9.4544286_lat_50.3278031,way/511172087,Weinberg,"[9.450161767060328, 50.32468811671067, 9.457183542295267, 50.32918308960771]"
lon_9.3286652_lat_54.8045491,way/518873223,Ellund,"[9.32298983779371, 54.80276215619628, 9.33076516355473, 54.80725371558824]"
lon_8.3511087_lat_50.6250118,way/598383170,Rastplatz Volkersbach,"[8.34432086306944, 50.623616440226115, 8.351386869735508, 50.62811118200685]"
lon_8.2313263_lat_50.7463103,way/598742221,Auf dem Bon,"[8.229212335913447, 50.742940163774136, 8.236296487017947, 50.7474348120027]"
lon_11.9466188_lat_50.8889659,way/639457252,Tümmelsberg,"[11.94606933598541, 50.885633229907505, 11.953175132859432, 50.89012776747142]"
lon_8.5524082_lat_52.9532189,way/644581984,Delmetal Nord,"[8.550927511622035, 52.95065957926326, 8.558367065944797, 52.95515253136648]"
lon_7.0388979_lat_52.3124962,way/669127953,Bentheimer Wald,"[7.039163476602629, 52.30990396218548, 7.04649507148049, 52.3143974034089]"
lon_7.0475122_lat_52.3150498,way/669127954,De Poppe,"[7.040298680223072, 52.3127696328425, 7.047630576946573, 52.31726307266807]"
lon_11.9467773_lat_50.8894919,way/693839444,Tümmelsberg,"[11.944061901445309, 50.88938190458234, 11.95116785855588, 50.893876441330825]"
lon_13.1525352_lat_52.3854871,way/737434427,Am Stern,"[13.146002274002424, 52.38163636250505, 13.153345659797584, 52.38612974925287]"
lon_13.1523908_lat_52.3828016,way/737434437,Parforceheide,"[13.15124174542375, 52.381528708418216, 13.158585124001576, 52.3860220951993]"
lon_11.7099428_lat_50.8741147,way/751898205,Rodablick,"[11.70841431813486, 50.87282620752615, 11.71551789047249, 50.877320756416246]"
lon_9.3607539_lat_54.7605641,way/760732462,Handewitter Forst,"[9.359650058047745, 54.75698241610084, 9.367416893125682, 54.76147400849167]"
lon_8.5326591_lat_52.9474104,way/761681919,Delmetal Süd,"[8.531256674963915, 52.94575979764977, 8.53869518727585, 52.95025275437197]"
lon_8.2751069_lat_52.8833357,way/798626978,Engelmannsbäke Süd,"[8.273704440415388, 52.87964136080956, 8.281131882103681, 52.88413436672561]"
lon_8.2881044_lat_50.7075757,way/816288567,Rastplatz Burger Hain,"[8.282118352188368, 50.705190387704796, 8.289196785848441, 50.70968506533438]"
lon_7.2526746_lat_52.9419091,way/839676611,Walchum West,"[7.245805323255398, 52.93924567268907, 7.253242600450374, 52.943738634888746]"
lon_7.2005154_lat_52.2816225,way/988014767,Gut Friedrichstal,"[7.196375909001958, 52.27902409947877, 7.203702259108695, 52.28351756501863]"
lon_8.5597202_lat_49.5969765,way/992004892,Wildbahn,"[8.555149908035462, 49.59343611478812, 8.562066018213441, 49.59793165794665]"
lon_10.7306355_lat_50.559048,way/1171916133,Adlersberg,"[10.729778959456636, 50.5577279652931, 10.736835082602328, 50.56222275833825]"
lon_9.7695159_lat_52.5102873,way/1192709800,Rastplatz Bissendorf Süd,"[9.765450171540383, 52.50920287061004, 9.772814677091752, 52.513696160437796]"
